#po Enhancers
#Created from ./po_gal5/po_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X20180716.F_TKD180701835_1.fq.gz.rmdup.bam
#Using cutoff of 15327.2206 for Super-Enhancers
#Created on Oct 23 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20180716.F_TKD180701835_1.fq.gz.rmdup.bam	X20180716.IN_TKD180701837_1.fq.gz.rmdup.bam	enhancerRank	isSuper
7_po.27ac_peak_17754_lociStitched	9	22395805	22410065	7	12784	32408.702	5120.766	269	1
12_po.27ac_peak_11564_lociStitched	3	27442897	27467099	12	12895	35758.455	8543.306	270	1
11_po.27ac_peak_4153_lociStitched	12	10621610	10647552	11	10337	36671.6112	9468.83	271	1
9_po.27ac_peak_16719_lociStitched	8	3998546	4025676	9	8872	37168.1	10038.1	272	1
5_po.27ac_peak_1692_lociStitched	1	88481557	88495509	5	12698	31786.8416	4732.5184	273	1
8_po.27ac_peak_5207_lociStitched	15	20672	44315	8	9194	36003.5604	8967.7899	274	1
12_po.27ac_peak_11429_lociStitched	3	18310951	18336417	12	9215	36314.516	9404.5938	275	1
9_po.27ac_peak_5159_lociStitched	14	12676608	12701953	9	9473	36250.9535	9342.167	276	1
4_po.27ac_peak_15318_lociStitched	5	53149097	53163179	4	12996	31947.8334	5055.438	277	1
9_po.27ac_peak_6518_lociStitched	19	5302715	5331740	9	9816	37625.1075	10750.86	278	1
13_po.27ac_peak_7767_lociStitched	2	66391728	66413188	13	11700	33617.09	6766.338	279	1
10_po.27ac_peak_5738_lociStitched	17	2499882	2525093	10	13143	35088.6698	8365.0098	280	1
4_po.27ac_peak_6448_lociStitched	19	3783456	3799247	4	13295	32605.2568	5902.6758	281	1
11_po.27ac_peak_15640_lociStitched	6	12401163	12419379	11	11298	33080.256	6408.3888	282	1
11_po.27ac_peak_4734_lociStitched	13	16852016	16876031	11	9249	36212.2185	9723.6735	283	1
3_po.27ac_peak_6699_lociStitched	19	8706078	8729230	3	9201	35475.8096	9066.3232	284	1
9_po.27ac_peak_15537_lociStitched	6	8384698	8416591	9	7541	36074.1723	9698.6613	285	1
11_po.27ac_peak_6339_lociStitched	18	9846905	9876456	11	10030	37748.4474	11451.0125	286	1
14_po.27ac_peak_13311_lociStitched	4	16705216	16730715	14	10093	34954.0292	8662.0103	287	1
6_po.27ac_peak_16566_lociStitched	7	29779651	29802638	6	11165	33832.2666	7698.3463	288	1
10_po.27ac_peak_3319_lociStitched	10	18830252	18851173	10	11890	33304.1399	7190.5477	289	1
12_po.27ac_peak_12862_lociStitched	4	228256	252397	12	9124	34775.1105	8664.2049	290	1
10_po.27ac_peak_3149_lociStitched	10	12606178	12642867	10	5594	39150.8319	13112.6486	291	1
4_po.27ac_peak_13210_lociStitched	4	13798104	13815086	4	10638	31493.119	5474.9968	292	1
11_po.27ac_peak_7417_lociStitched	2	46153212	46176907	11	9356	33976.2605	7989.954	293	1
13_po.27ac_peak_1931_lociStitched	1	112372818	112391550	13	12132	30769.1832	4797.2652	294	1
9_po.27ac_peak_8528_lociStitched	2	129244605	129270995	9	9131	34660.626	8713.978	295	1
8_po.27ac_peak_2435_lociStitched	1	169266006	169290105	8	11574	34827.8748	8935.9092	296	1
5_po.27ac_peak_6436_lociStitched	19	2884283	2899300	5	12008	31741.4329	5865.6402	297	1
7_po.27ac_peak_17733_lociStitched	9	19540562	19571487	7	7624	36998.67	11173.2025	298	1
10_po.27ac_peak_11301_lociStitched	3	12903150	12929560	10	10730	34111.156	8324.432	299	1
12_po.27ac_peak_4597_lociStitched	13	12903265	12926790	12	9223	34784.065	9000.665	300	1
12_po.27ac_peak_12981_lociStitched	4	2271733	2298153	12	9104	34964.228	9215.296	301	1
11_po.27ac_peak_4469_lociStitched	13	7890864	7911405	11	11525	32594.4588	6860.694	302	1
7_po.27ac_peak_12733_lociStitched	3	109642933	109669377	7	8060	35561.8912	9895.3448	303	1
6_po.27ac_peak_13746_lociStitched	4	50009680	50032004	6	9306	34470.4884	8822.4448	304	1
4_po.27ac_peak_1338_lociStitched	1	71910173	71936132	4	9641	34701.9912	9075.2664	305	1
10_po.27ac_peak_15964_lociStitched	6	30259878	30289904	10	8076	35133.4226	9521.2446	306	1
10_po.27ac_peak_4342_lociStitched	12	19252894	19272275	10	9619	32356.5795	6781.4119	307	1
7_po.27ac_peak_17477_lociStitched	9	9166586	9195893	7	9091	35880.5601	10424.4999	308	1
11_po.27ac_peak_838_lociStitched	1	50634945	50659864	11	9270	34111.6191	8731.6176	309	1
12_po.27ac_peak_15723_lociStitched	6	16952490	16974352	12	9440	33120.93	7778.4996	310	1
8_po.27ac_peak_7221_lociStitched	2	28599022	28618504	8	10814	32151.1446	6832.3374	311	1
13_po.27ac_peak_13483_lociStitched	4	29693243	29714188	13	11012	32816.626	7540.2	312	1
6_po.27ac_peak_6604_lociStitched	19	6346018	6391597	6	2734	41021.1	15907.071	313	1
9_po.27ac_peak_7607_lociStitched	2	60759966	60785341	9	10171	33992.35	8957.375	314	1
5_po.27ac_peak_9404_lociStitched	21	2335084	2351243	5	10585	30821.6766	5825.3195	315	1
9_po.27ac_peak_6056_lociStitched	18	2605647	2627515	9	8196	32701.4072	7760.9532	316	1
6_po.27ac_peak_924_lociStitched	1	53177411	53206706	6	6171	35063.1855	10141.929	317	1
10_po.27ac_peak_4021_lociStitched	12	8526377	8544265	10	12198	31051.7792	6132.0064	318	1
9_po.27ac_peak_16987_lociStitched	8	15071098	15101758	9	5953	36270.78	11451.51	319	1
7_po.27ac_peak_1032_lociStitched	1	56554083	56584568	7	6752	34810.8215	10023.468	320	1
15_po.27ac_peak_16211_lociStitched	7	8148357	8168366	15	10710	31208.0373	6452.9025	321	1
11_po.27ac_peak_18734_lociStitched	Z	59395926	59420402	11	9524	28729.9288	4072.8064	322	1
8_po.27ac_peak_8690_lociStitched	2	139887088	139912432	8	7298	33557.9904	8918.5536	323	1
6_po.27ac_peak_1897_lociStitched	1	110767540	110785530	6	9458	30466.065	5835.956	324	1
9_po.27ac_peak_16771_lociStitched	8	5509083	5541553	9	5651	35879.35	11254.102	325	1
16_po.27ac_peak_18519_lociStitched	Z	18218761	18242639	16	10263	28935.3604	4336.2448	326	1
9_po.27ac_peak_7805_lociStitched	2	68237746	68269951	9	6800	35647.7145	11068.8585	327	1
10_po.27ac_peak_11532_lociStitched	3	24392753	24417071	10	8734	31856.58	7280.8092	328	1
10_po.27ac_peak_5223_lociStitched	15	492538	515619	10	9332	32691.9284	8126.8201	329	1
8_po.27ac_peak_3184_lociStitched	10	13955025	13972492	8	12778	30334.9389	5807.7775	330	1
12_po.27ac_peak_9614_lociStitched	22	32108	53725	12	9354	31828.8708	7336.8098	331	1
6_po.27ac_peak_6855_lociStitched	2	2317939	2340859	6	8882	31496.664	7031.856	332	1
5_po.27ac_peak_10493_lociStitched	26	2011920	2035237	5	8736	32625.1464	8172.6085	333	1
8_po.27ac_peak_293_lociStitched	1	25042255	25077899	8	9096	35551.3256	11167.2652	334	1
10_po.27ac_peak_18727_lociStitched	Z	59356646	59381123	10	9419	27923.3616	3566.2989	335	1
7_po.27ac_peak_10538_lociStitched	26	3532314	3556646	7	8180	33806.8808	9460.2816	336	1
8_po.27ac_peak_9379_lociStitched	21	1679629	1709254	8	4161	35170.8	10830.9	337	1
12_po.27ac_peak_13247_lociStitched	4	14048370	14068747	12	10108	31154.3953	6905.7653	338	1
9_po.27ac_peak_2918_lociStitched	10	2549237	2568075	9	10443	31254.1258	7222.4892	339	1
11_po.27ac_peak_7178_lociStitched	2	23322034	23346030	11	7925	31578.736	7556.3404	340	1
11_po.27ac_peak_4963_lociStitched	14	4977668	5008175	11	6534	34985.4276	10973.3679	341	1
10_po.27ac_peak_3381_lociStitched	11	358861	388916	10	7196	32793.0105	8785.0765	342	1
3_po.27ac_peak_40_lociStitched	1	1165445	1176645	3	10092	27725.6	3727.36	343	1
8_po.27ac_peak_421_lociStitched	1	33694718	33717493	8	7906	32395.16	8481.41	344	1
12_po.27ac_peak_9760_lociStitched	23	1050866	1078318	12	8952	33466.7332	9575.2576	345	1
9_po.27ac_peak_6551_lociStitched	19	5562229	5590325	9	5480	34504.6976	10620.288	346	1
10_po.27ac_peak_8452_lociStitched	2	126827514	126849405	10	9796	31525.2291	7642.1481	347	1
11_po.27ac_peak_17499_lociStitched	9	9474654	9500886	11	8069	32540.796	8690.6616	348	1
8_po.27ac_peak_7518_lociStitched	2	53004326	53028505	8	8107	33207.4386	9379.0341	349	1
7_po.27ac_peak_7008_lociStitched	2	13168429	13189917	7	10649	30790.1552	7118.9744	350	1
8_po.27ac_peak_6223_lociStitched	18	6480479	6512067	8	7665	34882.6284	11216.8988	351	1
8_po.27ac_peak_870_lociStitched	1	51140550	51159221	8	10936	30036.0377	6504.9764	352	1
11_po.27ac_peak_4758_lociStitched	13	17254810	17281946	11	6500	33290.4448	9763.5328	353	1
5_po.27ac_peak_6104_lociStitched	18	4128259	4156811	5	4731	34056.8256	10532.8328	354	1
8_po.27ac_peak_6433_lociStitched	19	2674772	2688104	8	11506	28243.842	4735.5264	355	1
9_po.27ac_peak_15185_lociStitched	5	48462218	48485671	9	8685	32845.9265	9399.9624	356	1
8_po.27ac_peak_5889_lociStitched	17	7704554	7723380	8	9541	29986.0528	6540.1524	357	1
5_po.27ac_peak_4536_lociStitched	13	9037751	9054687	5	8251	29988.5752	6608.4272	358	1
11_po.27ac_peak_2704_lociStitched	1	185164016	185193422	11	6858	33693.3948	10321.506	359	1
7_po.27ac_peak_10174_lociStitched	24	5103878	5130350	7	5114	34146.2328	10821.7536	360	1
12_po.27ac_peak_16877_lociStitched	8	9816894	9837856	12	9278	30371.8418	7091.4446	361	1
8_po.27ac_peak_13127_lociStitched	4	9527797	9550762	8	7445	31308.1845	8049.2325	362	1
12_po.27ac_peak_430_lociStitched	1	33731979	33755945	12	6673	31850.814	8670.8988	363	1
10_po.27ac_peak_9519_lociStitched	21	4228930	4254566	10	10091	32203.9432	9123.8524	364	1
8_po.27ac_peak_2904_lociStitched	10	2393339	2414465	8	8327	30981.279	7905.3492	365	1
9_po.27ac_peak_1819_lociStitched	1	105630023	105651182	9	9044	31012.7463	7947.3204	366	1
8_po.27ac_peak_3646_lociStitched	11	10577337	10601136	8	11177	30065.2767	7120.6608	367	1
11_po.27ac_peak_14192_lociStitched	4	89687011	89711314	11	8630	31472.385	8698.0437	368	1
11_po.27ac_peak_6565_lociStitched	19	5802207	5825310	11	7830	31736.5911	9014.7906	369	1
9_po.27ac_peak_12007_lociStitched	3	53868685	53891275	9	6100	29701.332	7068.411	370	1
6_po.27ac_peak_8902_lociStitched	20	3903146	3918339	6	10178	28216.4396	5632.0451	371	1
8_po.27ac_peak_9823_lociStitched	23	2229269	2263947	8	6271	34958.8918	12508.3546	372	1
8_po.27ac_peak_13035_lociStitched	4	3284527	3311224	8	6995	32217.9396	9768.4323	373	1
7_po.27ac_peak_4626_lociStitched	13	13387334	13418185	7	5486	33803.4407	11371.6786	374	1
8_po.27ac_peak_7402_lociStitched	2	44791347	44815051	8	5858	31433.8744	9021.7424	375	1
6_po.27ac_peak_16823_lociStitched	8	7085315	7105063	6	7691	29606.2016	7208.02	376	1
9_po.27ac_peak_11923_lociStitched	3	48328236	48368853	9	6103	35194.6305	12818.7252	377	1
8_po.27ac_peak_14884_lociStitched	5	29437154	29466305	8	3462	33208.8192	10844.172	378	1
7_po.27ac_peak_10445_lociStitched	26	1110136	1137935	7	5447	31540.7454	9176.4499	379	1
7_po.27ac_peak_5067_lociStitched	14	8415476	8443614	7	6443	32727.3078	10371.6668	380	1
7_po.27ac_peak_11160_lociStitched	3	7739966	7756193	7	11071	28492.9893	6206.8275	381	1
9_po.27ac_peak_586_lociStitched	1	38944845	38972408	9	7200	29351.8387	7213.2371	382	1
6_po.27ac_peak_12464_lociStitched	3	87472242	87486819	6	9722	27425.1678	5361.4206	383	1
7_po.27ac_peak_11043_lociStitched	28	4859040	4886775	7	6105	31997.8695	10012.335	384	1
13_po.27ac_peak_7670_lociStitched	2	62786202	62801829	13	11245	27214.4205	5242.8585	385	1
7_po.27ac_peak_3681_lociStitched	11	14497876	14513593	7	10937	27089.8212	5133.1722	386	1
9_po.27ac_peak_2100_lociStitched	1	130049165	130071963	9	7594	29790.1466	7869.8696	387	1
10_po.27ac_peak_10519_lociStitched	26	2531590	2547901	10	8789	28144.6305	6271.5795	388	1
7_po.27ac_peak_5372_lociStitched	15	5534708	5562536	7	6512	31275.8892	9478.2168	389	1
5_po.27ac_peak_6711_lociStitched	19	9105350	9119046	5	10212	26526.4128	4867.5584	390	1
12_po.27ac_peak_17065_lociStitched	8	19775539	19804246	12	8659	31913.5719	10271.3646	391	1
9_po.27ac_peak_15502_lociStitched	6	4386283	4406101	9	8679	29015.5338	7405.9866	392	1
5_po.27ac_peak_3032_lociStitched	10	8675496	8692895	5	7488	27566.9756	5997.4353	393	1
6_po.27ac_peak_6571_lociStitched	19	5838267	5862277	6	8955	30279.011	8761.249	394	1
4_po.27ac_peak_11907_lociStitched	3	47824619	47842025	4	9406	27579.807	6090.3594	395	1
7_po.27ac_peak_11255_lociStitched	3	9968066	9994559	7	6209	31669.7322	10189.2078	396	1
7_po.27ac_peak_4238_lociStitched	12	13951171	13973813	7	7639	29319.1258	7856.774	397	1
6_po.27ac_peak_12907_lociStitched	4	524270	547831	6	7022	30252.324	8825.9506	398	1
5_po.27ac_peak_10739_lociStitched	27	5255494	5271486	5	7726	27549.4184	6283.2568	399	1
8_po.27ac_peak_10479_lociStitched	26	1605393	1628224	8	4754	30109.5228	8858.428	400	1
6_po.27ac_peak_6162_lociStitched	18	6032492	6053321	6	6055	29039.7918	7850.4501	401	1
7_po.27ac_peak_4027_lociStitched	12	8753567	8791328	7	3413	34823.1942	13692.1386	402	1
10_po.27ac_peak_6780_lociStitched	2	593599	611885	10	8857	27319.284	6197.1254	403	1
9_po.27ac_peak_4988_lociStitched	14	5434760	5466090	9	4770	32915.298	11798.878	404	1
9_po.27ac_peak_7674_lociStitched	2	62879547	62893997	9	9611	26114.04	5045.94	405	1
8_po.27ac_peak_9005_lociStitched	20	6003497	6032614	8	7351	29591.6071	8542.9278	406	1
8_po.27ac_peak_10039_lociStitched	24	415699	440679	8	5721	30048.442	9007.788	407	1
10_po.27ac_peak_12620_lociStitched	3	104516487	104536621	10	9035	27452.709	6432.813	408	1
8_po.27ac_peak_1733_lociStitched	1	92246926	92260755	8	9944	26504.6614	5538.5145	409	1
6_po.27ac_peak_15728_lociStitched	6	17473982	17493732	6	5654	28193.125	7301.575	410	1
6_po.27ac_peak_10459_lociStitched	26	1524433	1547422	6	6049	29327.0673	8510.5278	411	1
11_po.27ac_peak_8509_lociStitched	2	129146196	129170798	11	6577	28361.1856	7567.5752	412	1
10_po.27ac_peak_8148_lociStitched	2	103075631	103104250	10	5818	30379.0685	9593.0888	413	1
9_po.27ac_peak_12747_lociStitched	3	109809652	109833214	9	7984	27989.2998	7257.096	414	1
8_po.27ac_peak_11071_lociStitched	3	2054288	2075087	8	7795	27633.5514	6909.4278	415	1
8_po.27ac_peak_5513_lociStitched	15	9311631	9344088	8	7866	31723.4718	11045.1171	416	1
7_po.27ac_peak_2430_lociStitched	1	169042353	169069242	7	4799	29962.4127	9300.9051	417	1
9_po.27ac_peak_10073_lociStitched	24	2497227	2512969	9	8187	26777.142	6125.2122	418	1
8_po.27ac_peak_14648_lociStitched	5	21670391	21694116	8	8347	29976.5375	9350.0225	419	1
6_po.27ac_peak_17560_lociStitched	9	13728122	13741798	6	9921	25948.8424	5329.5372	420	1
10_po.27ac_peak_7824_lociStitched	2	71567181	71590817	10	7034	27434.3052	6821.3496	421	1
9_po.27ac_peak_186_lociStitched	1	14083177	14103355	9	8988	26901.3096	6295.536	422	1
9_po.27ac_peak_483_lociStitched	1	35289333	35303563	9	9789	25527.197	4925.003	423	1
11_po.27ac_peak_15151_lociStitched	5	48127229	48146505	11	7782	27038.4452	6436.2564	424	1
7_po.27ac_peak_7635_lociStitched	2	61828265	61858851	7	3299	30940.7976	10393.1228	425	1
8_po.27ac_peak_2400_lociStitched	1	168710302	168731538	8	7231	28428.6332	7944.3876	426	1
6_po.27ac_peak_10133_lociStitched	24	3835954	3853090	6	9261	27273.6576	6797.8512	427	1
9_po.27ac_peak_1022_lociStitched	1	56507602	56522524	9	8618	25036.1316	4587.0228	428	1
6_po.27ac_peak_1531_lociStitched	1	79947617	79964675	6	7033	26781.06	6384.8094	429	1
8_po.27ac_peak_4365_lociStitched	13	964861	980994	8	8056	26208.0585	5817.5598	430	1
5_po.27ac_peak_3204_lociStitched	10	14271008	14288628	5	8506	27203.518	6815.416	431	1
8_po.27ac_peak_15795_lociStitched	6	20249165	20275321	8	7855	27856.14	7493.694	432	1
6_po.27ac_peak_12334_lociStitched	3	76618114	76634602	6	8478	25866.3744	5521.8312	433	1
8_po.27ac_peak_15863_lociStitched	6	23134988	23155748	8	4839	28173.396	7946.928	434	1
9_po.27ac_peak_6986_lociStitched	2	11824971	11840779	9	9933	25136.3008	4911.5456	435	1
8_po.27ac_peak_2000_lociStitched	1	119870846	119894673	8	4860	28551.8941	8334.6846	436	1
7_po.27ac_peak_10216_lociStitched	24	5457434	5483531	7	5659	30296.0073	10115.1972	437	1
9_po.27ac_peak_12885_lociStitched	4	395842	413799	9	7776	25890.4026	5731.8744	438	1
8_po.27ac_peak_9353_lociStitched	20	14066026	14092271	8	4801	30003.284	9860.2465	439	1
7_po.27ac_peak_14342_lociStitched	5	7577693	7605976	7	4971	29569.8765	9429.5522	440	1
10_po.27ac_peak_10377_lociStitched	25	2873249	2905073	10	5735	31563.0432	11434.3632	441	1
11_po.27ac_peak_10894_lociStitched	28	2080713	2096905	11	7807	25086.2656	5035.712	442	1
9_po.27ac_peak_16641_lociStitched	7	35672703	35689948	9	9501	26070.991	6115.077	443	1
4_po.27ac_peak_16439_lociStitched	7	20227763	20247658	4	7438	26064.4395	6137.6075	444	1
10_po.27ac_peak_9873_lociStitched	23	4093068	4114221	10	6623	28569.2418	8649.4617	445	1
4_po.27ac_peak_13042_lociStitched	4	3375653	3390379	4	9218	25501.0142	5592.9348	446	1
6_po.27ac_peak_15458_lociStitched	6	836124	857457	6	6884	27039.5775	7140.1551	447	1
7_po.27ac_peak_14306_lociStitched	5	3483518	3510106	7	4856	29034.096	9148.9308	448	1
7_po.27ac_peak_1316_lociStitched	1	71315150	71329663	7	9891	25020.412	5136.1507	449	1
8_po.27ac_peak_8989_lociStitched	20	5527544	5540896	8	11152	25265.9896	5410.2304	450	1
6_po.27ac_peak_14480_lociStitched	5	13403864	13427054	6	6739	27366.519	7527.474	451	1
8_po.27ac_peak_6246_lociStitched	18	6799703	6825111	8	7457	28030.1056	8232.192	452	1
11_po.27ac_peak_3535_lociStitched	11	2399638	2422081	11	7578	27046.0593	7305.1965	453	1
11_po.27ac_peak_13575_lociStitched	4	34980904	35008204	11	6683	29473.08	9737.91	454	1
7_po.27ac_peak_14778_lociStitched	5	26700452	26713638	7	10057	24655.1828	4940.7942	455	1
7_po.27ac_peak_1326_lociStitched	1	71473964	71492280	7	6565	26160.7428	6458.2216	456	1
4_po.27ac_peak_4180_lociStitched	12	11380157	11398843	4	6459	26834.9646	7145.5264	457	1
5_po.27ac_peak_13117_lociStitched	4	9449105	9465035	5	8909	25285.689	5600.988	458	1
3_po.27ac_peak_16752_lociStitched	8	4529095	4538748	3	8805	23688.462	4008.8909	459	1
8_po.27ac_peak_1193_lociStitched	1	63095238	63112751	8	7124	25698.5762	6036.7311	460	1
7_po.27ac_peak_3339_lociStitched	10	19279722	19313582	7	6415	32451.424	12816.01	461	1
7_po.27ac_peak_10940_lociStitched	28	2961165	2983550	7	5730	27638.7595	8009.353	462	1
6_po.27ac_peak_13169_lociStitched	4	12300175	12316411	6	7599	26190.2916	6567.462	463	1
9_po.27ac_peak_6969_lociStitched	2	10410385	10432374	9	6643	26850.7679	7232.1821	464	1
6_po.27ac_peak_14478_lociStitched	5	13314081	13334564	6	6539	25702.0684	6118.2721	465	1
7_po.27ac_peak_444_lociStitched	1	33986818	34008140	7	5779	26916.8928	7334.768	466	1
7_po.27ac_peak_4865_lociStitched	14	4141688	4159605	7	6734	25153.6763	5618.7712	467	1
6_po.27ac_peak_13060_lociStitched	4	3580113	3598727	6	6900	26584.5148	7097.5182	468	1
6_po.27ac_peak_14685_lociStitched	5	23158425	23172164	6	8634	24396.3423	5016.1089	469	1
8_po.27ac_peak_16802_lociStitched	8	6197253	6220488	8	8217	28655.7255	9321.882	470	1
6_po.27ac_peak_11658_lociStitched	3	30711962	30729173	6	7332	25646.1111	6395.6076	471	1
5_po.27ac_peak_10857_lociStitched	28	1559460	1581716	5	4143	27377.1056	8176.8544	472	1
10_po.27ac_peak_4379_lociStitched	13	1027836	1049731	10	6380	26814.8065	7720.177	473	1
7_po.27ac_peak_17218_lociStitched	8	26578563	26599472	7	6447	26541.8846	7456.1494	474	1
8_po.27ac_peak_6459_lociStitched	19	3928061	3946781	8	5805	26140.608	7061.184	475	1
7_po.27ac_peak_14964_lociStitched	5	38154505	38169588	7	8772	24392.2276	5541.4942	476	1
7_po.27ac_peak_6491_lociStitched	19	4979948	4993532	7	7265	23887.464	5043.7392	477	1
7_po.27ac_peak_17174_lociStitched	8	25055511	25068053	7	7776	23220.2588	4402.242	478	1
5_po.27ac_peak_3489_lociStitched	11	1438039	1457011	5	6053	25266.9096	6496.0128	479	1
8_po.27ac_peak_11635_lociStitched	3	29860893	29881544	8	7748	25439.9669	6699.1844	480	1
3_po.27ac_peak_4096_lociStitched	12	9154033	9163339	3	8754	22032.8856	3399.4818	481	1
6_po.27ac_peak_2415_lociStitched	1	168955434	168978103	6	7863	26169.0936	7539.7094	482	1
7_po.27ac_peak_13912_lociStitched	4	61572478	61601550	7	4146	26432.2624	7820.368	483	1
5_po.27ac_peak_6834_lociStitched	2	1029394	1040263	5	7790	22219.4967	3636.7674	484	1
10_po.27ac_peak_14115_lociStitched	4	83040735	83057380	10	7723	24604.639	6028.819	485	1
8_po.27ac_peak_18797_lociStitched	Z	78972069	79002358	8	4424	23531.5241	5024.9451	486	1
8_po.27ac_peak_554_lociStitched	1	38025055	38049373	8	5613	26618.4828	8163.5526	487	1
7_po.27ac_peak_809_lociStitched	1	49997254	50009391	7	9754	22624.5817	4190.9061	488	1
4_po.27ac_peak_17785_lociStitched	9	23437728	23453278	4	8414	23598.68	5170.375	489	1
8_po.27ac_peak_5994_lociStitched	17	10888285	10902498	8	8500	23285.1579	4873.6377	490	1
6_po.27ac_peak_6848_lociStitched	2	1656521	1673921	6	7105	24175.56	5780.28	491	1
6_po.27ac_peak_6622_lociStitched	19	6571215	6587209	6	6729	23698.3098	5321.2038	492	1
7_po.27ac_peak_11030_lociStitched	28	4436177	4456509	7	6217	25419.0664	7063.3368	493	1
4_po.27ac_peak_5762_lociStitched	17	3645368	3655328	4	8922	21943.872	3696.156	494	1
6_po.27ac_peak_17017_lociStitched	8	16296835	16313284	6	7858	23602.6701	5355.7944	495	1
4_po.27ac_peak_11828_lociStitched	3	42346066	42360619	4	7650	23724.3006	5490.8469	496	1
5_po.27ac_peak_14653_lociStitched	5	21974524	21994917	5	5492	25860.3633	7682.0431	497	1
7_po.27ac_peak_11399_lociStitched	3	18081323	18103837	7	4588	26424.6818	8269.3922	498	1
8_po.27ac_peak_8379_lociStitched	2	121435843	121457373	8	3860	26600.315	8446.219	499	1
5_po.27ac_peak_5437_lociStitched	15	6648180	6671150	5	3017	26672.764	8560.919	500	1
10_po.27ac_peak_17492_lociStitched	9	9364587	9381010	10	8173	22918.2965	4816.8659	501	1
5_po.27ac_peak_4668_lociStitched	13	13741614	13771415	5	4456	28126.1838	10028.0365	502	1
4_po.27ac_peak_8547_lociStitched	2	129975293	129988219	4	4616	27784.437	9689.3296	503	1
9_po.27ac_peak_468_lociStitched	1	34779394	34797857	9	5901	24179.1448	6107.5604	504	1
7_po.27ac_peak_12853_lociStitched	4	173188	185384	7	9344	22075.9796	4091.758	505	1
7_po.27ac_peak_9800_lociStitched	23	1997492	2012082	7	7601	23351.295	5404.136	506	1
7_po.27ac_peak_1701_lociStitched	1	88642309	88659277	7	6074	23051.028	5122.6392	507	1
5_po.27ac_peak_15342_lociStitched	5	54341256	54361671	5	5920	25496.2935	7600.5045	508	1
7_po.27ac_peak_15387_lociStitched	5	57720989	57742981	7	5437	26119.8984	8242.6016	509	1
